Time	Color	Edge	Label	
1735	Blue	154;176	(154,176)
1735	Blue	53;108	(53,108)
1735	Blue	62;70	(62,70)
1736	Blue	154;175	(154,175)
1736	Blue	19;63	(19,63)
1736	Blue	63;72	(63,72)
1736	Blue	167;175	(167,175)
1736	Blue	158;174	(158,174)
1736	Blue	164;165	(164,165)
1736	Blue	152;164	(152,164)
1736	Blue	32;75	(32,75)
1736	Blue	32;69	(32,69)
1736	Blue	153;174	(153,174)
1736	Blue	60;71	(60,71)
1736	Blue	17;63	(17,63)
1736	Blue	156;167	(156,167)
1737	Blue	154;175	(154,175)
1737	Blue	19;63	(19,63)
1737	Blue	152;164	(152,164)
1737	Blue	63;72	(63,72)
1737	Blue	167;175	(167,175)
1737	Blue	158;174	(158,174)
1737	Blue	17;63	(17,63)
1737	Blue	0;11	(0,11)
1737	Blue	153;174	(153,174)
1737	Blue	156;167	(156,167)
1737	Blue	151;169	(151,169)
1738	Blue	154;175	(154,175)
1738	Blue	151;176	(151,176)
1738	Blue	17;72	(17,72)
1738	Blue	152;164	(152,164)
1738	Blue	63;72	(63,72)
1738	Blue	167;175	(167,175)
1738	Blue	32;175	(32,175)
1738	Blue	158;174	(158,174)
1738	Blue	169;176	(169,176)
1738	Blue	17;63	(17,63)
1738	Blue	35;63	(35,63)
1738	Blue	32;75	(32,75)
1738	Blue	153;174	(153,174)
1738	Blue	158;176	(158,176)
1738	Blue	30;127	(30,127)
1738	Blue	156;167	(156,167)
1738	Blue	151;169	(151,169)
1738	Blue	60;71	(60,71)
1738	Blue	111;122	(111,122)
1739	Blue	154;175	(154,175)
1739	Blue	17;72	(17,72)
1739	Blue	30;122	(30,122)
1739	Blue	63;72	(63,72)
1739	Blue	167;175	(167,175)
1739	Blue	32;175	(32,175)
1739	Blue	158;174	(158,174)
1739	Blue	17;63	(17,63)
1739	Blue	32;75	(32,75)
1739	Blue	153;174	(153,174)
1739	Blue	158;176	(158,176)
1739	Blue	152;164	(152,164)
1739	Blue	111;122	(111,122)
1739	Blue	119;127	(119,127)
1740	Blue	154;175	(154,175)
1740	Blue	151;176	(151,176)
1740	Blue	17;72	(17,72)
1740	Blue	30;111	(30,111)
1740	Blue	111;119	(111,119)
1740	Blue	158;174	(158,174)
1740	Blue	30;119	(30,119)
1740	Blue	17;63	(17,63)
1740	Blue	35;63	(35,63)
1740	Blue	156;175	(156,175)
1740	Blue	153;174	(153,174)
1740	Blue	31;72	(31,72)
1740	Blue	119;122	(119,122)
1740	Blue	167;175	(167,175)
1740	Blue	32;69	(32,69)
1740	Blue	156;167	(156,167)
1740	Blue	111;122	(111,122)
1740	Blue	119;127	(119,127)
1741	Blue	154;175	(154,175)
1741	Blue	30;111	(30,111)
1741	Blue	23;74	(23,74)
1741	Blue	105;114	(105,114)
1741	Blue	151;176	(151,176)
1741	Blue	158;174	(158,174)
1741	Blue	70;74	(70,74)
1741	Blue	77;80	(77,80)
1741	Blue	32;69	(32,69)
1741	Blue	153;174	(153,174)
1741	Blue	60;71	(60,71)
1741	Blue	17;72	(17,72)
1741	Blue	30;119	(30,119)
1741	Blue	17;31	(17,31)
1741	Blue	134;140	(134,140)
1741	Blue	167;175	(167,175)
1741	Blue	31;72	(31,72)
1741	Blue	111;119	(111,119)
1741	Blue	152;164	(152,164)
1741	Blue	35;63	(35,63)
1741	Blue	51;2	(51,2)
1741	Blue	115;126	(115,126)
1742	Blue	154;175	(154,175)
1742	Blue	23;74	(23,74)
1742	Blue	125;126	(125,126)
1742	Blue	62;104	(62,104)
1742	Blue	99;126	(99,126)
1742	Blue	32;75	(32,75)
1742	Blue	160;165	(160,165)
1742	Blue	85;139	(85,139)
1742	Blue	137;146	(137,146)
1742	Blue	158;174	(158,174)
1742	Blue	67;160	(67,160)
1742	Blue	70;74	(70,74)
1742	Blue	86;146	(86,146)
1742	Blue	153;174	(153,174)
1742	Blue	156;167	(156,167)
1742	Blue	104;112	(104,112)
1742	Blue	62;70	(62,70)
1742	Blue	115;127	(115,127)
1742	Blue	30;119	(30,119)
1742	Blue	17;31	(17,31)
1742	Blue	35;72	(35,72)
1742	Blue	86;137	(86,137)
1742	Blue	167;175	(167,175)
1742	Blue	19;31	(19,31)
1742	Blue	31;72	(31,72)
1742	Blue	111;119	(111,119)
1742	Blue	152;164	(152,164)
1742	Blue	35;63	(35,63)
1742	Blue	17;35	(17,35)
1742	Blue	23;70	(23,70)
1742	Blue	115;126	(115,126)
1743	Blue	154;175	(154,175)
1743	Blue	23;74	(23,74)
1743	Blue	112;119	(112,119)
1743	Blue	160;165	(160,165)
1743	Blue	158;174	(158,174)
1743	Blue	77;80	(77,80)
1743	Blue	62;74	(62,74)
1743	Blue	153;174	(153,174)
1743	Blue	32;69	(32,69)
1743	Blue	156;167	(156,167)
1743	Blue	62;70	(62,70)
1743	Blue	23;62	(23,62)
1743	Blue	30;119	(30,119)
1743	Blue	86;137	(86,137)
1743	Blue	30;127	(30,127)
1743	Blue	111;119	(111,119)
1743	Blue	161;162	(161,162)
1743	Blue	115;127	(115,127)
1743	Blue	167;175	(167,175)
1743	Blue	39;56	(39,56)
1743	Blue	152;164	(152,164)
1743	Blue	35;63	(35,63)
1743	Blue	17;35	(17,35)
1743	Blue	80;143	(80,143)
1743	Blue	105;115	(105,115)
1744	Blue	154;175	(154,175)
1744	Blue	54;66	(54,66)
1744	Blue	119;127	(119,127)
1744	Blue	23;74	(23,74)
1744	Blue	163;173	(163,173)
1744	Blue	152;165	(152,165)
1744	Blue	112;119	(112,119)
1744	Blue	160;165	(160,165)
1744	Blue	62;158	(62,158)
1744	Blue	91;137	(91,137)
1744	Blue	132;147	(132,147)
1744	Blue	25;30	(25,30)
1744	Blue	174;175	(174,175)
1744	Blue	158;174	(158,174)
1744	Blue	18;56	(18,56)
1744	Blue	7;24	(7,24)
1744	Blue	0;11	(0,11)
1744	Blue	30;75	(30,75)
1744	Blue	84;103	(84,103)
1744	Blue	62;74	(62,74)
1744	Blue	153;174	(153,174)
1744	Blue	21;176	(21,176)
1744	Blue	32;69	(32,69)
1744	Blue	156;167	(156,167)
1744	Blue	75;153	(75,153)
1744	Blue	163;164	(163,164)
1744	Blue	23;62	(23,62)
1744	Blue	114;118	(114,118)
1744	Blue	24;61	(24,61)
1744	Blue	75;174	(75,174)
1744	Blue	110;135	(110,135)
1744	Blue	52;75	(52,75)
1744	Blue	103;114	(103,114)
1744	Blue	1;61	(1,61)
1744	Blue	69;151	(69,151)
1744	Blue	60;71	(60,71)
1744	Blue	80;135	(80,135)
1744	Blue	167;175	(167,175)
1744	Blue	161;162	(161,162)
1744	Blue	86;146	(86,146)
1744	Blue	24;29	(24,29)
1744	Blue	134;136	(134,136)
1744	Blue	164;179	(164,179)
1744	Blue	30;46	(30,46)
1744	Blue	39;56	(39,56)
1744	Blue	152;164	(152,164)
1744	Blue	164;173	(164,173)
1744	Blue	162;173	(162,173)
1744	Blue	24;45	(24,45)
1744	Blue	80;143	(80,143)
1744	Blue	80;110	(80,110)
1745	Blue	46;60	(46,60)
1745	Blue	54;66	(54,66)
1745	Blue	119;127	(119,127)
1745	Blue	163;173	(163,173)
1745	Blue	42;71	(42,71)
1745	Blue	77;110	(77,110)
1745	Blue	25;175	(25,175)
1745	Blue	17;72	(17,72)
1745	Blue	0;7	(0,7)
1745	Blue	14;70	(14,70)
1745	Blue	24;46	(24,46)
1745	Blue	59;74	(59,74)
1745	Blue	21;175	(21,175)
1745	Blue	62;158	(62,158)
1745	Blue	7;11	(7,11)
1745	Blue	60;70	(60,70)
1745	Blue	87;108	(87,108)
1745	Blue	89;91	(89,91)
1745	Blue	14;60	(14,60)
1745	Blue	30;46	(30,46)
1745	Blue	164;175	(164,175)
1745	Blue	30;151	(30,151)
1745	Blue	29;53	(29,53)
1745	Blue	0;44	(0,44)
1745	Blue	30;75	(30,75)
1745	Blue	29;30	(29,30)
1745	Blue	0;11	(0,11)
1745	Blue	153;174	(153,174)
1745	Blue	45;61	(45,61)
1745	Blue	21;176	(21,176)
1745	Blue	24;1	(24,1)
1745	Blue	25;174	(25,174)
1745	Blue	60;71	(60,71)
1745	Blue	80;143	(80,143)
1745	Blue	47;73	(47,73)
1745	Blue	70;174	(70,174)
1745	Blue	30;1	(30,1)
1745	Blue	6;42	(6,42)
1745	Blue	30;47	(30,47)
1745	Blue	49;73	(49,73)
1745	Blue	7;1	(7,1)
1745	Blue	70;75	(70,75)
1745	Blue	40;53	(40,53)
1745	Blue	155;178	(155,178)
1745	Blue	0;45	(0,45)
1745	Blue	52;75	(52,75)
1745	Blue	21;70	(21,70)
1745	Blue	75;151	(75,151)
1745	Blue	46;1	(46,1)
1745	Blue	53;47	(53,47)
1745	Blue	10;59	(10,59)
1745	Blue	65;73	(65,73)
1745	Blue	80;110	(80,110)
1745	Blue	29;46	(29,46)
1745	Blue	61;178	(61,178)
1745	Blue	69;151	(69,151)
1745	Blue	108;169	(108,169)
1745	Blue	29;37	(29,37)
1745	Blue	80;135	(80,135)
1745	Blue	161;162	(161,162)
1745	Blue	95;102	(95,102)
1745	Blue	53;175	(53,175)
1745	Blue	24;29	(24,29)
1745	Blue	167;175	(167,175)
1745	Blue	160;175	(160,175)
1745	Blue	157;161	(157,161)
1745	Blue	158;163	(158,163)
1745	Blue	30;73	(30,73)
1745	Blue	158;174	(158,174)
1745	Blue	47;65	(47,65)
1745	Blue	74;175	(74,175)
1745	Blue	53;73	(53,73)
1745	Blue	37;47	(37,47)
1745	Blue	44;62	(44,62)
1745	Blue	42;60	(42,60)
1745	Blue	1;61	(1,61)
1745	Blue	59;66	(59,66)
1745	Blue	24;74	(24,74)
1746	Blue	14;60	(14,60)
1746	Blue	167;175	(167,175)
1746	Blue	158;174	(158,174)
1746	Blue	155;178	(155,178)
1746	Blue	87;110	(87,110)
1746	Blue	37;52	(37,52)
1746	Blue	46;60	(46,60)
1746	Blue	87;108	(87,108)
1746	Blue	0;11	(0,11)
1746	Blue	10;59	(10,59)
1746	Blue	163;179	(163,179)
1746	Blue	21;70	(21,70)
1746	Blue	7;11	(7,11)
1747	Blue	14;60	(14,60)
1747	Blue	40;71	(40,71)
1747	Blue	158;174	(158,174)
1747	Blue	46;1	(46,1)
1747	Blue	37;52	(37,52)
1747	Blue	46;60	(46,60)
1747	Blue	87;110	(87,110)
1747	Blue	30;42	(30,42)
1747	Blue	10;59	(10,59)
1747	Blue	80;143	(80,143)
1747	Blue	47;73	(47,73)
1747	Blue	87;108	(87,108)
1747	Blue	80;110	(80,110)
1747	Blue	14;70	(14,70)
1748	Blue	14;60	(14,60)
1748	Blue	41;46	(41,46)
1748	Blue	158;174	(158,174)
1748	Blue	44;61	(44,61)
1748	Blue	24;47	(24,47)
1748	Blue	21;70	(21,70)
1748	Blue	37;52	(37,52)
1748	Blue	30;42	(30,42)
1748	Blue	65;73	(65,73)
1748	Blue	80;143	(80,143)
1748	Blue	89;143	(89,143)
1748	Blue	87;108	(87,108)
1748	Blue	29;37	(29,37)
1749	Blue	14;60	(14,60)
1749	Blue	41;46	(41,46)
1749	Blue	167;175	(167,175)
1749	Blue	158;174	(158,174)
1749	Blue	21;70	(21,70)
1749	Blue	37;52	(37,52)
1749	Blue	10;59	(10,59)
1749	Blue	65;73	(65,73)
1749	Blue	80;143	(80,143)
1749	Blue	89;143	(89,143)
1749	Blue	44;61	(44,61)
1749	Blue	80;89	(80,89)
1750	Blue	14;60	(14,60)
1750	Blue	24;29	(24,29)
1750	Blue	158;174	(158,174)
1750	Blue	77;110	(77,110)
1750	Blue	6;42	(6,42)
1750	Blue	135;146	(135,146)
1750	Blue	44;61	(44,61)
1750	Blue	46;1	(46,1)
1750	Blue	65;73	(65,73)
1750	Blue	80;143	(80,143)
1750	Blue	21;70	(21,70)
1750	Blue	6;47	(6,47)
1750	Blue	87;108	(87,108)
1751	Blue	14;60	(14,60)
1751	Blue	24;29	(24,29)
1751	Blue	158;174	(158,174)
1751	Blue	6;42	(6,42)
1751	Blue	0;11	(0,11)
1751	Blue	87;108	(87,108)
1751	Blue	37;52	(37,52)
1751	Blue	65;73	(65,73)
1751	Blue	80;143	(80,143)
1751	Blue	47;73	(47,73)
1751	Blue	44;61	(44,61)
1751	Blue	29;37	(29,37)
1751	Blue	163;179	(163,179)
1752	Blue	24;29	(24,29)
1752	Blue	158;174	(158,174)
1752	Blue	6;42	(6,42)
1752	Blue	46;1	(46,1)
1752	Blue	37;52	(37,52)
1752	Blue	0;11	(0,11)
1752	Blue	65;73	(65,73)
1752	Blue	14;21	(14,21)
1752	Blue	44;61	(44,61)
1752	Blue	7;11	(7,11)
1752	Blue	29;37	(29,37)
1753	Blue	14;60	(14,60)
1753	Blue	167;175	(167,175)
1753	Blue	158;174	(158,174)
1753	Blue	77;110	(77,110)
1753	Blue	155;178	(155,178)
1753	Blue	6;42	(6,42)
1753	Blue	44;61	(44,61)
1753	Blue	37;52	(37,52)
1753	Blue	65;73	(65,73)
1753	Blue	47;73	(47,73)
1753	Blue	87;108	(87,108)
1753	Blue	7;11	(7,11)
1753	Blue	6;47	(6,47)
1753	Blue	29;37	(29,37)
1753	Blue	164;171	(164,171)
1753	Blue	162;172	(162,172)
1754	Blue	14;60	(14,60)
1754	Blue	41;46	(41,46)
1754	Blue	160;175	(160,175)
1754	Blue	158;174	(158,174)
1754	Blue	0;11	(0,11)
1754	Blue	87;108	(87,108)
1754	Blue	37;52	(37,52)
1754	Blue	30;42	(30,42)
1754	Blue	162;172	(162,172)
1754	Blue	47;73	(47,73)
1754	Blue	44;61	(44,61)
1754	Blue	7;11	(7,11)
1754	Blue	164;171	(164,171)
1755	Blue	14;60	(14,60)
1755	Blue	41;46	(41,46)
1755	Blue	160;175	(160,175)
1755	Blue	158;174	(158,174)
1755	Blue	77;110	(77,110)
1755	Blue	108;135	(108,135)
1755	Blue	46;60	(46,60)
1755	Blue	44;61	(44,61)
1755	Blue	0;11	(0,11)
1755	Blue	30;42	(30,42)
1755	Blue	65;73	(65,73)
1755	Blue	47;73	(47,73)
1755	Blue	87;108	(87,108)
1755	Blue	7;11	(7,11)
1755	Blue	29;37	(29,37)
1756	Blue	14;60	(14,60)
1756	Blue	41;46	(41,46)
1756	Blue	158;174	(158,174)
1756	Blue	77;110	(77,110)
1756	Blue	155;178	(155,178)
1756	Blue	29;37	(29,37)
1756	Blue	21;70	(21,70)
1756	Blue	0;11	(0,11)
1756	Blue	30;42	(30,42)
1756	Blue	65;73	(65,73)
1756	Blue	47;73	(47,73)
1756	Blue	44;61	(44,61)
1756	Blue	7;11	(7,11)
1756	Blue	87;135	(87,135)
1756	Blue	87;108	(87,108)
1757	Blue	77;87	(77,87)
1757	Blue	41;46	(41,46)
1757	Blue	158;174	(158,174)
1757	Blue	77;110	(77,110)
1757	Blue	155;178	(155,178)
1757	Blue	60;70	(60,70)
1757	Blue	21;70	(21,70)
1757	Blue	44;61	(44,61)
1757	Blue	0;11	(0,11)
1757	Blue	30;42	(30,42)
1757	Blue	65;73	(65,73)
1757	Blue	47;73	(47,73)
1757	Blue	87;108	(87,108)
1757	Blue	7;11	(7,11)
1757	Blue	62;74	(62,74)
1758	Blue	14;60	(14,60)
1758	Blue	41;46	(41,46)
1758	Blue	158;174	(158,174)
1758	Blue	77;110	(77,110)
1758	Blue	0;11	(0,11)
1758	Blue	65;73	(65,73)
1758	Blue	87;108	(87,108)
1758	Blue	89;92	(89,92)
1759	Blue	14;60	(14,60)
1759	Blue	24;29	(24,29)
1759	Blue	158;174	(158,174)
1759	Blue	77;110	(77,110)
1759	Blue	155;178	(155,178)
1759	Blue	0;45	(0,45)
1759	Blue	44;61	(44,61)
1759	Blue	10;59	(10,59)
1759	Blue	65;73	(65,73)
1759	Blue	80;143	(80,143)
1759	Blue	47;73	(47,73)
1759	Blue	87;108	(87,108)
1759	Blue	89;92	(89,92)
1759	Blue	163;179	(163,179)
1760	Blue	14;60	(14,60)
1760	Blue	24;29	(24,29)
1760	Blue	108;110	(108,110)
1760	Blue	46;60	(46,60)
1760	Blue	77;110	(77,110)
1760	Blue	21;60	(21,60)
1760	Blue	158;174	(158,174)
1760	Blue	51;2	(51,2)
1760	Blue	10;59	(10,59)
1760	Blue	65;73	(65,73)
1760	Blue	47;73	(47,73)
1760	Blue	44;61	(44,61)
1760	Blue	41;46	(41,46)
1760	Blue	60;70	(60,70)
1761	Blue	14;60	(14,60)
1761	Blue	77;108	(77,108)
1761	Blue	77;87	(77,87)
1761	Blue	155;178	(155,178)
1761	Blue	108;110	(108,110)
1761	Blue	158;174	(158,174)
1761	Blue	77;110	(77,110)
1761	Blue	21;60	(21,60)
1761	Blue	0;45	(0,45)
1761	Blue	135;146	(135,146)
1761	Blue	21;70	(21,70)
1761	Blue	87;108	(87,108)
1761	Blue	87;110	(87,110)
1761	Blue	65;73	(65,73)
1761	Blue	47;73	(47,73)
1761	Blue	44;61	(44,61)
1761	Blue	7;11	(7,11)
1761	Blue	41;46	(41,46)
1761	Blue	60;70	(60,70)
1762	Blue	41;46	(41,46)
1762	Blue	158;174	(158,174)
1762	Blue	77;110	(77,110)
1762	Blue	155;178	(155,178)
1762	Blue	0;45	(0,45)
1762	Blue	30;42	(30,42)
1762	Blue	65;73	(65,73)
1762	Blue	40;71	(40,71)
1762	Blue	47;73	(47,73)
1762	Blue	87;108	(87,108)
1762	Blue	7;11	(7,11)
1763	Blue	14;60	(14,60)
1763	Blue	24;29	(24,29)
1763	Blue	158;174	(158,174)
1763	Blue	29;42	(29,42)
1763	Blue	155;178	(155,178)
1763	Blue	0;45	(0,45)
1763	Blue	30;42	(30,42)
1763	Blue	155;177	(155,177)
1763	Blue	47;73	(47,73)
1763	Blue	44;61	(44,61)
1763	Blue	41;46	(41,46)
1763	Blue	153;163	(153,163)
1763	Blue	7;11	(7,11)
1764	Blue	14;60	(14,60)
1764	Blue	41;46	(41,46)
1764	Blue	119;127	(119,127)
1764	Blue	158;174	(158,174)
1764	Blue	77;110	(77,110)
1764	Blue	155;178	(155,178)
1764	Blue	0;45	(0,45)
1764	Blue	44;61	(44,61)
1764	Blue	46;60	(46,60)
1764	Blue	87;108	(87,108)
1764	Blue	14;1	(14,1)
1764	Blue	30;42	(30,42)
1764	Blue	153;174	(153,174)
1764	Blue	65;73	(65,73)
1764	Blue	47;73	(47,73)
1764	Blue	21;70	(21,70)
1764	Blue	115;119	(115,119)
1764	Blue	7;11	(7,11)
1764	Blue	62;74	(62,74)
1764	Blue	79;90	(79,90)
1764	Blue	79;145	(79,145)
1765	Blue	46;60	(46,60)
1765	Blue	102;114	(102,114)
1765	Blue	119;127	(119,127)
1765	Blue	163;173	(163,173)
1765	Blue	77;110	(77,110)
1765	Blue	149;162	(149,162)
1765	Blue	6;42	(6,42)
1765	Blue	56;69	(56,69)
1765	Blue	96;102	(96,102)
1765	Blue	165;175	(165,175)
1765	Blue	21;42	(21,42)
1765	Blue	38;149	(38,149)
1765	Blue	7;11	(7,11)
1765	Blue	69;162	(69,162)
1765	Blue	48;161	(48,161)
1765	Blue	177;178	(177,178)
1765	Blue	14;60	(14,60)
1765	Blue	42;71	(42,71)
1765	Blue	153;158	(153,158)
1765	Blue	24;60	(24,60)
1765	Blue	21;60	(21,60)
1765	Blue	29;74	(29,74)
1765	Blue	49;65	(49,65)
1765	Blue	47;74	(47,74)
1765	Blue	47;1	(47,1)
1765	Blue	47;60	(47,60)
1765	Blue	21;41	(21,41)
1765	Blue	7;31	(7,31)
1765	Blue	62;74	(62,74)
1765	Blue	153;174	(153,174)
1765	Blue	47;71	(47,71)
1765	Blue	40;71	(40,71)
1765	Blue	25;53	(25,53)
1765	Blue	29;47	(29,47)
1765	Blue	30;71	(30,71)
1765	Blue	149;173	(149,173)
1765	Blue	25;60	(25,60)
1765	Blue	24;52	(24,52)
1765	Blue	35;175	(35,175)
1765	Blue	173;175	(173,175)
1765	Blue	49;73	(49,73)
1765	Blue	9;175	(9,175)
1765	Blue	29;52	(29,52)
1765	Blue	115;119	(115,119)
1765	Blue	56;58	(56,58)
1765	Blue	165;179	(165,179)
1765	Blue	41;44	(41,44)
1765	Blue	10;59	(10,59)
1765	Blue	65;73	(65,73)
1765	Blue	47;73	(47,73)
1765	Blue	37;42	(37,42)
1765	Blue	24;45	(24,45)
1765	Blue	163;174	(163,174)
1765	Blue	79;81	(79,81)
1765	Blue	51;72	(51,72)
1765	Blue	21;25	(21,25)
1765	Blue	29;60	(29,60)
1765	Blue	24;29	(24,29)
1765	Blue	160;175	(160,175)
1765	Blue	14;62	(14,62)
1765	Blue	31;51	(31,51)
1765	Blue	47;62	(47,62)
1765	Blue	158;174	(158,174)
1765	Blue	39;56	(39,56)
1765	Blue	1;65	(1,65)
1765	Blue	43;26	(43,26)
1765	Blue	24;30	(24,30)
1765	Blue	40;47	(40,47)
1765	Blue	151;155	(151,155)
1765	Blue	105;115	(105,115)
1765	Blue	9;38	(9,38)
1765	Blue	14;25	(14,25)
1765	Blue	149;152	(149,152)
1765	Blue	149;165	(149,165)
1766	Blue	46;60	(46,60)
1766	Blue	102;114	(102,114)
1766	Blue	45;1	(45,1)
1766	Blue	93;118	(93,118)
1766	Blue	119;120	(119,120)
1766	Blue	48;161	(48,161)
1766	Blue	77;110	(77,110)
1766	Blue	157;172	(157,172)
1766	Blue	21;42	(21,42)
1766	Blue	149;165	(149,165)
1766	Blue	41;61	(41,61)
1766	Blue	7;11	(7,11)
1766	Blue	111;122	(111,122)
1766	Blue	105;115	(105,115)
1766	Blue	30;71	(30,71)
1766	Blue	41;44	(41,44)
1766	Blue	18;60	(18,60)
1767	Blue	46;60	(46,60)
1767	Blue	77;87	(77,87)
1767	Blue	161;172	(161,172)
1767	Blue	77;110	(77,110)
1767	Blue	37;47	(37,47)
1767	Blue	86;146	(86,146)
1767	Blue	7;11	(7,11)
1768	Blue	161;162	(161,162)
1768	Blue	46;60	(46,60)
1768	Blue	89;146	(89,146)
1768	Blue	135;146	(135,146)
1768	Blue	37;47	(37,47)
1768	Blue	87;108	(87,108)
1768	Blue	7;11	(7,11)
1768	Blue	111;122	(111,122)
1769	Blue	161;162	(161,162)
1769	Blue	130;135	(130,135)
1769	Blue	130;146	(130,146)
1769	Blue	135;146	(135,146)
1769	Blue	37;47	(37,47)
1769	Blue	7;11	(7,11)
1769	Blue	111;122	(111,122)
1770	Blue	87;108	(87,108)
1770	Blue	7;11	(7,11)
1770	Blue	37;47	(37,47)
1770	Blue	111;122	(111,122)
1770	Blue	77;87	(77,87)
1771	Blue	87;108	(87,108)
1771	Blue	77;110	(77,110)
1771	Blue	111;122	(111,122)
1771	Blue	7;11	(7,11)
1772	Blue	7;11	(7,11)
1773	Blue	87;108	(87,108)
1773	Blue	7;11	(7,11)
1774	Blue	7;11	(7,11)
1774	Blue	135;146	(135,146)
1774	Blue	41;44	(41,44)
1774	Blue	130;146	(130,146)
1775	Blue	77;87	(77,87)
1775	Blue	77;110	(77,110)
1775	Blue	87;110	(87,110)
1775	Blue	174;175	(174,175)
1775	Blue	87;108	(87,108)
1775	Blue	7;11	(7,11)
1775	Blue	62;70	(62,70)
1776	Blue	154;175	(154,175)
1776	Blue	153;158	(153,158)
1776	Blue	45;47	(45,47)
1776	Blue	7;153	(7,153)
1776	Blue	174;175	(174,175)
1776	Blue	149;165	(149,165)
1776	Blue	111;122	(111,122)
1777	Blue	89;91	(89,91)
1777	Blue	135;146	(135,146)
1777	Blue	111;122	(111,122)
1778	Blue	89;91	(89,91)
1778	Blue	111;122	(111,122)
1778	Blue	135;146	(135,146)
1779	Blue	86;146	(86,146)
1779	Blue	161;172	(161,172)
1779	Blue	103;129	(103,129)
1779	Blue	135;146	(135,146)
1779	Blue	89;91	(89,91)
1779	Blue	31;67	(31,67)
1779	Blue	111;122	(111,122)
1780	Blue	87;108	(87,108)
1780	Blue	89;91	(89,91)
1780	Blue	86;135	(86,135)
1780	Blue	111;122	(111,122)
1780	Blue	103;129	(103,129)
1781	Blue	86;146	(86,146)
1781	Blue	89;91	(89,91)
1781	Blue	86;135	(86,135)
1781	Blue	130;146	(130,146)
1782	Blue	87;108	(87,108)
1782	Blue	89;91	(89,91)
1783	Blue	87;108	(87,108)
1783	Blue	111;126	(111,126)
1783	Blue	89;91	(89,91)
1783	Blue	111;122	(111,122)
1783	Blue	135;146	(135,146)
1784	Blue	87;108	(87,108)
1784	Blue	94;119	(94,119)
1784	Blue	135;146	(135,146)
1784	Blue	111;122	(111,122)
1784	Blue	119;121	(119,121)
1785	Blue	121;125	(121,125)
1785	Blue	118;119	(118,119)
1785	Blue	77;110	(77,110)
1785	Blue	99;119	(99,119)
1785	Blue	122;126	(122,126)
1785	Blue	119;143	(119,143)
1785	Blue	93;99	(93,99)
1785	Blue	7;11	(7,11)
1785	Blue	135;143	(135,143)
1785	Blue	84;103	(84,103)
1785	Blue	57;129	(57,129)
1785	Blue	129;138	(129,138)
1785	Blue	85;145	(85,145)
1785	Blue	103;104	(103,104)
1785	Blue	50;129	(50,129)
1785	Blue	119;121	(119,121)
1785	Blue	137;138	(137,138)
1785	Blue	125;129	(125,129)
1785	Blue	115;129	(115,129)
1785	Blue	80;135	(80,135)
1785	Blue	100;102	(100,102)
1785	Blue	99;143	(99,143)
1785	Blue	105;129	(105,129)
1785	Blue	136;140	(136,140)
1785	Blue	50;125	(50,125)
1785	Blue	80;143	(80,143)
1786	Blue	167;174	(167,174)
1786	Blue	105;110	(105,110)
1786	Blue	118;141	(118,141)
1786	Blue	81;148	(81,148)
1786	Blue	87;108	(87,108)
1786	Blue	77;105	(77,105)
1786	Blue	124;141	(124,141)
1786	Blue	7;11	(7,11)
1920	Blue	55;178	(55,178)
1921	Blue	95;102	(95,102)
1921	Blue	100;102	(100,102)
1921	Blue	4;136	(4,136)
1921	Blue	93;94	(93,94)
1921	Blue	17;152	(17,152)
1921	Blue	45;71	(45,71)
1921	Blue	118;135	(118,135)
1921	Blue	47;71	(47,71)
1921	Blue	44;61	(44,61)
1921	Blue	21;49	(21,49)
1921	Blue	145;176	(145,176)
1921	Blue	7;22	(7,22)
1921	Blue	55;178	(55,178)
1921	Blue	156;174	(156,174)
1922	Blue	154;175	(154,175)
1922	Blue	4;136	(4,136)
1922	Blue	151;169	(151,169)
1922	Blue	45;71	(45,71)
1922	Blue	21;49	(21,49)
1922	Blue	37;60	(37,60)
1922	Blue	156;158	(156,158)
1922	Blue	47;71	(47,71)
1922	Blue	40;71	(40,71)
1922	Blue	103;104	(103,104)
1922	Blue	156;174	(156,174)
1922	Blue	49;73	(49,73)
1922	Blue	93;94	(93,94)
1922	Blue	37;132	(37,132)
1922	Blue	22;73	(22,73)
1922	Blue	66;67	(66,67)
1922	Blue	134;169	(134,169)
1922	Blue	40;49	(40,49)
1922	Blue	7;22	(7,22)
1922	Blue	42;60	(42,60)
1922	Blue	100;102	(100,102)
1922	Blue	95;102	(95,102)
1922	Blue	158;163	(158,163)
1922	Blue	22;49	(22,49)
1922	Blue	89;147	(89,147)
1922	Blue	80;171	(80,171)
1922	Blue	87;91	(87,91)
1922	Blue	9;121	(9,121)
1923	Blue	7;45	(7,45)
1923	Blue	156;158	(156,158)
1923	Blue	132;147	(132,147)
1923	Blue	93;94	(93,94)
1923	Blue	89;147	(89,147)
1923	Blue	89;140	(89,140)
1923	Blue	151;169	(151,169)
1923	Blue	154;165	(154,165)
1923	Blue	22;71	(22,71)
1923	Blue	47;71	(47,71)
1923	Blue	40;49	(40,49)
1923	Blue	171;178	(171,178)
1924	Blue	156;158	(156,158)
1924	Blue	93;94	(93,94)
1924	Blue	154;165	(154,165)
1924	Blue	47;71	(47,71)
1924	Blue	6;22	(6,22)
1924	Blue	40;49	(40,49)
1925	Blue	156;158	(156,158)
1925	Blue	93;94	(93,94)
